user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
Erlan_8:bin_000001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	classification based on placement in class-level tree	GCA_910588375.1, s__Odoribacter sp910588375, 95.0, 77.54, 0.13; GCA_910578105.1, s__Odoribacter sp910578105, 95.0, 77.28, 0.104; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.25, 0.133; GCA_910589025.1, s__Odoribacter sp910589025, 95.0, 77.2, 0.136; GCF_943193135.1, s__Odoribacter sp943193135, 95.0, 77.1, 0.121; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.09, 0.145; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.08, 0.129; GCA_021771575.1, s__Odoribacter sp021771575, 95.0, 77.07, 0.088; GCA_023400335.1, s__Odoribacter sp023400335, 95.0, 77.06, 0.112; GCA_020024465.1, s__Odoribacter sp020024465, 95.0, 77.03, 0.072; GCA_944321165.1, s__Odoribacter sp944321165, 95.0, 76.97, 0.107; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.94, 0.124; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 76.92, 0.128; GCA_905216195.1, s__Odoribacter sp905216195, 95.0, 76.82, 0.133; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.82, 0.156; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 76.69, 0.087; GCA_905215395.1, s__Odoribacter sp905215395, 95.0, 76.66, 0.11; GCA_934725835.1, s__Odoribacter sp934725835, 95.0, 76.65, 0.058; GCA_910578985.1, s__Odoribacter sp910578985, 95.0, 76.62, 0.067; GCA_905193145.1, s__Odoribacter sp905193145, 95.0, 76.5, 0.064; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 76.41, 0.102; GCA_944321145.1, s__Odoribacter sp944321145, 95.0, 76.39, 0.057; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 76.38, 0.063; GCA_019114285.1, s__Odoribacter faecigallinarum, 95.0, 76.27, 0.077; GCA_905204385.1, s__Odoribacter sp905204385, 95.0, 76.16, 0.064	94.68	11	0.92509	N/A
Erlan_8:bin_000002	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	ANI	classification based on placement in class-level tree	GCF_900148495.1, s__Negativibacillus massiliensis, 95.0, 77.95, 0.065; GCA_905197685.1, s__Negativibacillus sp905197685, 95.0, 77.77, 0.061; GCA_020024325.1, s__Negativibacillus sp020024325, 95.0, 77.56, 0.061; GCA_020024285.1, s__Negativibacillus sp020024285, 95.0, 77.44, 0.042; GCA_019423685.1, s__Negativibacillus sp019423685, 95.0, 77.27, 0.063; GCA_017439985.1, s__Negativibacillus sp017439985, 95.0, 77.23, 0.042; GCA_000435195.1, s__Negativibacillus sp000435195, 95.0, 77.15, 0.075; GCA_944388365.1, s__Negativibacillus sp944388365, 95.0, 76.99, 0.067; GCA_019423755.1, s__Negativibacillus sp019423755, 95.0, 76.98, 0.063; GCA_900547455.1, s__Negativibacillus faecipullorum, 95.0, 76.96, 0.085; GCA_900547015.1, s__Negativibacillus sp900547015, 95.0, 76.68, 0.079; GCA_910578755.1, s__Negativibacillus sp910578755, 95.0, 76.65, 0.063; GCA_017848075.1, s__Negativibacillus sp017848075, 95.0, 76.22, 0.051	97.0	11	0.91096	N/A
Erlan_8:bin_000003	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	96.19	11	0.89794	N/A
Erlan_8:bin_000004	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	classification based on placement in class-level tree	GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.74, 0.235; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.72, 0.23; GCA_910588375.1, s__Odoribacter sp910588375, 95.0, 77.62, 0.127; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.55, 0.174; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.49, 0.153; GCA_910578105.1, s__Odoribacter sp910578105, 95.0, 77.4, 0.178; GCA_905215395.1, s__Odoribacter sp905215395, 95.0, 77.37, 0.148; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 77.35, 0.113; GCA_910589025.1, s__Odoribacter sp910589025, 95.0, 77.33, 0.119; GCA_020024465.1, s__Odoribacter sp020024465, 95.0, 77.3, 0.116; GCF_943193135.1, s__Odoribacter sp943193135, 95.0, 77.26, 0.118; GCA_021771575.1, s__Odoribacter sp021771575, 95.0, 77.2, 0.128; GCA_944321165.1, s__Odoribacter sp944321165, 95.0, 77.16, 0.141; GCA_905193145.1, s__Odoribacter sp905193145, 95.0, 77.14, 0.098; GCA_910578985.1, s__Odoribacter sp910578985, 95.0, 77.12, 0.064; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 77.1, 0.135; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 77.04, 0.191; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.97, 0.097; GCA_905216195.1, s__Odoribacter sp905216195, 95.0, 76.89, 0.107; GCA_934725835.1, s__Odoribacter sp934725835, 95.0, 76.89, 0.096; GCA_023400335.1, s__Odoribacter sp023400335, 95.0, 76.8, 0.101; GCA_944321145.1, s__Odoribacter sp944321145, 95.0, 76.73, 0.067; GCA_905204385.1, s__Odoribacter sp905204385, 95.0, 76.6, 0.104; GCA_019114285.1, s__Odoribacter faecigallinarum, 95.0, 76.55, 0.121; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.99, 0.056	95.55	11	0.95046	N/A
Erlan_8:bin_000006	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	95.81	11	0.85892	N/A
Erlan_8:bin_000007	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__	N/A	N/A	N/A	N/A	N/A	GCF_003814745.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__Hydrogenoanaerobacterium saccharovorans	77.55	0.151	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.62	11	0.93982	N/A
Erlan_8:bin_000008	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	ANI	classification based on placement in class-level tree	GCA_009774895.1, s__Alistipes sp009774895, 95.0, 78.97, 0.462; GCF_900021155.1, s__Alistipes excrementavium, 95.0, 78.81, 0.44; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 78.67, 0.418; GCA_025145645.1, s__Alistipes senegalensis, 95.0, 78.55, 0.418; GCA_025145845.1, s__Alistipes shahii, 95.0, 78.55, 0.412; GCF_900083545.1, s__Alistipes provencensis, 95.0, 78.54, 0.399; GCA_944320665.1, s__Alistipes sp944320665, 95.0, 78.52, 0.369; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 78.46, 0.375; GCF_006542685.1, s__Alistipes dispar, 95.0, 78.45, 0.352; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 78.39, 0.382; GCA_902362705.1, s__Alistipes sp002358415, 95.0, 78.38, 0.321; GCA_900544265.1, s__Alistipes merdavium, 95.0, 78.37, 0.388; GCF_900107675.1, s__Alistipes timonensis, 95.0, 78.37, 0.394; GCA_021204515.1, s__Alistipes sp021204515, 95.0, 78.36, 0.373; GCA_019115605.1, s__Alistipes faecigallinarum, 95.0, 78.35, 0.309; GCA_025145285.1, s__Alistipes onderdonkii, 95.0, 78.34, 0.418; GCF_900290115.1, s__Alistipes excrementigallinarum, 95.0, 78.32, 0.339; GCF_018362775.1, s__Alistipes montrealensis, 95.0, 78.31, 0.387; GCA_022782405.1, s__Alistipes sp022782405, 95.0, 78.27, 0.318; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 78.25, 0.391; GCA_900542505.1, s__Alistipes stercorigallinarum, 95.0, 78.22, 0.346; GCA_020026455.1, s__Alistipes sp020026455, 95.0, 78.22, 0.376; GCA_000434235.1, s__Alistipes avistercoris, 95.0, 78.18, 0.358; GCA_023443765.1, s__Alistipes sp023443765, 95.0, 78.17, 0.355; GCA_023664045.1, s__Alistipes senegalensis_B, 95.0, 78.16, 0.313; GCA_910576555.1, s__Alistipes sp910576555, 95.0, 78.15, 0.36; GCA_910575495.1, s__Alistipes sp910575495, 95.0, 78.06, 0.287; GCF_900604385.1, s__Alistipes megaguti, 95.0, 78.05, 0.327; GCA_944321185.1, s__Alistipes sp944321185, 95.0, 78.01, 0.284; GCF_002161445.1, s__Alistipes cottocaccae, 95.0, 77.99, 0.355; GCA_910580175.1, s__Alistipes sp910580175, 95.0, 77.98, 0.286; GCA_910577475.1, s__Alistipes sp910577475, 95.0, 77.98, 0.291; GCF_006542665.1, s__Alistipes communis, 95.0, 77.92, 0.293; GCA_944321945.1, s__Alistipes sp944321945, 95.0, 77.92, 0.27; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 77.9, 0.28; GCA_019119615.1, s__Alistipes stercoravium, 95.0, 77.9, 0.32; GCA_017437045.1, s__Alistipes sp017437045, 95.0, 77.89, 0.196; GCA_910584485.1, s__Alistipes sp910584485, 95.0, 77.88, 0.258; GCA_020026375.1, s__Alistipes sp020026375, 95.0, 77.87, 0.232; GCA_017555975.1, s__Alistipes sp017555975, 95.0, 77.87, 0.184; GCA_014796635.1, s__Alistipes sp014796635, 95.0, 77.86, 0.359; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 77.85, 0.33; GCF_943193205.1, s__Alistipes sp002428825, 95.0, 77.84, 0.298; GCA_020026395.1, s__Alistipes sp020026395, 95.0, 77.82, 0.221; GCA_934754975.1, s__Alistipes sp934754975, 95.0, 77.82, 0.257; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.8, 0.251; GCA_019118605.1, s__Alistipes faecavium, 95.0, 77.78, 0.301; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 77.77, 0.287; GCA_944321195.1, s__Alistipes sp944321195, 95.0, 77.76, 0.25; GCA_020026415.1, s__Alistipes sp020026415, 95.0, 77.76, 0.224; GCA_944321765.1, s__Alistipes sp944321765, 95.0, 77.73, 0.288; GCA_019115745.1, s__Alistipes intestinigallinarum, 95.0, 77.7, 0.306; GCA_020026435.1, s__Alistipes sp020026435, 95.0, 77.68, 0.251; GCA_017547175.1, s__Alistipes sp017547175, 95.0, 77.67, 0.173; GCA_944320625.1, s__Alistipes sp944320625, 95.0, 77.64, 0.245; GCF_000154465.1, s__Alistipes putredinis, 95.0, 77.62, 0.258; GCA_023665825.1, s__Alistipes senegalensis_A, 95.0, 77.61, 0.234; GCA_015059965.1, s__Alistipes sp015059965, 95.0, 77.61, 0.224; GCA_944321755.1, s__Alistipes sp944321755, 95.0, 77.58, 0.272; GCA_017398045.1, s__Alistipes sp017398045, 95.0, 77.57, 0.184; GCA_902363575.1, s__Alistipes sp902363575, 95.0, 77.55, 0.287; GCA_017555105.1, s__Alistipes sp017555105, 95.0, 77.55, 0.233; GCA_015060045.1, s__Alistipes sp015060045, 95.0, 77.53, 0.183; GCA_017623115.1, s__Alistipes sp017623115, 95.0, 77.5, 0.184; GCA_944321965.1, s__Alistipes sp944321965, 95.0, 77.48, 0.278; GCA_944321175.1, s__Alistipes sp944321175, 95.0, 77.47, 0.188; GCA_019113885.1, s__Alistipes intestinipullorum, 95.0, 77.46, 0.254; GCA_910587675.1, s__Alistipes sp910587675, 95.0, 77.43, 0.173; GCA_017936685.1, s__Alistipes sp017936685, 95.0, 77.43, 0.188; GCA_022767745.1, s__Alistipes sp022767745, 95.0, 77.39, 0.191; GCA_017624955.1, s__Alistipes sp017624955, 95.0, 77.37, 0.226; GCA_020026335.1, s__Alistipes sp020026335, 95.0, 77.36, 0.221; GCA_910586375.1, s__Alistipes sp910586375, 95.0, 77.35, 0.208; GCA_015059735.1, s__Alistipes sp015059735, 95.0, 77.35, 0.128; GCA_944321205.1, s__Alistipes sp944321205, 95.0, 77.33, 0.215; GCA_944320685.1, s__Alistipes sp944320685, 95.0, 77.3, 0.148; GCA_944320985.1, s__Alistipes sp944320985, 95.0, 77.3, 0.257; GCA_944321955.1, s__Alistipes sp944321955, 95.0, 77.28, 0.162; GCA_900546065.1, s__Alistipes merdipullorum, 95.0, 77.28, 0.166; GCA_905214725.1, s__Alistipes sp905214725, 95.0, 77.27, 0.246; GCA_019118565.1, s__Alistipes avicola, 95.0, 77.27, 0.22; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.26, 0.209; GCA_015060165.1, s__Alistipes sp015060165, 95.0, 77.21, 0.046; GCA_944322375.1, s__Alistipes sp944322375, 95.0, 77.2, 0.179; GCA_015059845.1, s__Alistipes sp015059845, 95.0, 77.11, 0.088; GCA_017937125.1, s__Alistipes sp017937125, 95.0, 77.09, 0.155; GCA_022511345.1, s__Alistipes sp022511345, 95.0, 77.08, 0.203; GCA_904502075.1, s__Alistipes sp904502075, 95.0, 77.06, 0.245; GCA_015060005.1, s__Alistipes sp015060005, 95.0, 77.03, 0.077; GCA_015060065.1, s__Alistipes sp015060065, 95.0, 77.01, 0.123; GCA_017436185.1, s__Alistipes sp017436185, 95.0, 76.87, 0.164; GCA_017398695.1, s__Alistipes sp017398695, 95.0, 76.84, 0.107; GCA_017399485.1, s__Alistipes sp017399485, 95.0, 76.8, 0.072; GCA_017631055.1, s__Alistipes sp017631055, 95.0, 76.66, 0.119; GCA_019113665.1, s__Alistipes excrementipullorum, 95.0, 76.65, 0.18; GCA_017630245.1, s__Alistipes sp017630245, 95.0, 76.55, 0.093; GCA_017623505.1, s__Alistipes sp017623505, 95.0, 76.19, 0.078; GCA_022511295.1, s__Alistipes sp022511295, 95.0, 75.99, 0.107; GCA_022511355.1, s__Alistipes sp022511355, 95.0, 75.82, 0.082; GCA_017384185.1, s__Alistipes sp017384185, 95.0, 75.79, 0.061	94.98	11	0.95538	N/A
Erlan_8:bin_000009	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	95.61	11	0.81376	N/A
Erlan_8:bin_000010	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__	ANI	classification based on placement in class-level tree	GCF_900104605.1, s__Tidjanibacter inops, 95.0, 77.85, 0.098; GCA_910577285.1, s__Tidjanibacter sp910577285, 95.0, 77.47, 0.097; GCA_017628675.1, s__Tidjanibacter sp017628675, 95.0, 77.43, 0.025; GCA_019114205.1, s__Tidjanibacter gallistercoris, 95.0, 77.2, 0.102; GCA_944326085.1, s__Tidjanibacter sp944326085, 95.0, 77.0, 0.105; GCA_017503805.1, s__Tidjanibacter sp017503805, 95.0, 76.97, 0.034; GCA_019116245.1, s__Tidjanibacter faecipullorum, 95.0, 76.84, 0.084; GCA_017396085.1, s__Tidjanibacter sp017396085, 95.0, 76.37, 0.033; GCA_015059945.1, s__Tidjanibacter sp015059945, 95.0, 76.34, 0.032; GCA_934663885.1, s__Tidjanibacter sp934663885, 95.0, 76.27, 0.053; GCA_017379955.1, s__Tidjanibacter sp017379955, 95.0, 76.12, 0.038; GCA_017935385.1, s__Tidjanibacter sp017935385, 95.0, 76.07, 0.028; GCA_017466345.1, s__Tidjanibacter sp017466345, 95.0, 76.05, 0.03; GCA_017547065.1, s__Tidjanibacter sp017547065, 95.0, 76.01, 0.023; GCA_017631375.1, s__Tidjanibacter sp017631375, 95.0, 75.96, 0.033; GCA_017521965.1, s__Tidjanibacter sp017521965, 95.0, 75.86, 0.044; GCA_017628305.1, s__Tidjanibacter sp017628305, 95.0, 75.75, 0.023; GCA_017936005.1, s__Tidjanibacter sp017936005, 95.0, 75.74, 0.025; GCA_017630115.1, s__Tidjanibacter sp017630115, 95.0, 75.6, 0.019; GCA_017503465.1, s__Tidjanibacter sp017503465, 95.0, 75.57, 0.025; GCA_017936605.1, s__Tidjanibacter sp017936605, 95.0, 75.57, 0.026; GCA_017390585.1, s__Tidjanibacter sp017390585, 95.0, 75.35, 0.023; GCA_017648105.1, s__Tidjanibacter sp017648105, 95.0, 75.31, 0.032	93.82	11	0.94808	N/A
Erlan_8:bin_000012	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.89	11	0.70129	N/A
Erlan_8:bin_000014	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Intestinibacillus;s__	N/A	N/A	N/A	N/A	N/A	GCF_900155735.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Intestinibacillus;s__Intestinibacillus massiliensis	76.85	0.088	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Intestinibacillus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	92.08	11	0.92117	N/A
Erlan_8:bin_000015	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__	N/A	N/A	N/A	N/A	N/A	GCA_015222165.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__JADFUS01 sp015222165	76.72	0.047	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__JADFUS01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	93.39	11	0.88146	N/A
Erlan_8:bin_000016	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Spyradomonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Spyradomonas;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.88	11	0.9111	N/A
Erlan_8:bin_000017	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SZUA-378;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SZUA-378;s__	ANI	classification based on placement in class-level tree	GCA_023398375.1, s__SZUA-378 sp023398375, 95.0, 77.77, 0.101; GCA_023458855.1, s__SZUA-378 sp023458855, 95.0, 77.67, 0.12; GCA_003246295.1, s__SZUA-378 sp003246295, 95.0, 77.64, 0.064; GCA_023392535.1, s__SZUA-378 sp023392535, 95.0, 77.44, 0.116	91.32	11	0.93763	N/A
Erlan_8:bin_000018	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__	N/A	N/A	N/A	N/A	N/A	GCF_000154285.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__Amedibacillus dolichus	77.71	0.128	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacillus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	93.74	11	0.94205	N/A
Erlan_8:bin_000019	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	93.7	11	0.92511	N/A
Erlan_8:bin_000020	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__	ANI	classification based on placement in class-level tree	GCA_944392835.1, s__Scatacola_A sp944392835, 95.0, 77.66, 0.305; GCA_944392155.1, s__Scatacola_A sp944392155, 95.0, 77.56, 0.323; GCA_000436375.1, s__Scatacola_A faecigallinarum, 95.0, 77.23, 0.216; GCA_944391505.1, s__Scatacola_A sp944391505, 95.0, 77.02, 0.244; GCA_944391485.1, s__Scatacola_A sp944391485, 95.0, 76.9, 0.168	91.3	11	0.92202	N/A
Erlan_8:bin_000021	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1251;s__	N/A	N/A	N/A	N/A	N/A	GCA_900549995.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1251;s__UMGS1251 sp900549995	76.93	0.093	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1251;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	91.2	11	0.91902	N/A
Erlan_8:bin_000023	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	N/A	N/A	N/A	N/A	N/A	GCA_000723505.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__Mucinivorans hirudinis	76.37	0.044	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Mucinivorans;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002315675.1, s__Mucinivorans sp002315675, 95.0, 77.92, 0.007	93.33	11	0.89778	N/A
Erlan_8:bin_000025	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	90.9	11	0.81079	N/A
Erlan_8:bin_000026	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilisporobacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_003752155.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilisporobacter;s__Mobilisporobacter senegalensis	77.55	0.1	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilisporobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_023420935.1, s__Mobilisporobacter sp023420935, 95.0, 77.67, 0.068	91.44	11	0.91251	N/A
Erlan_8:bin_000027	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	ANI	classification based on placement in class-level tree	GCA_023394255.1, s__Anaerotruncus sp023394255, 95.0, 77.45, 0.1; GCA_014385085.1, s__Anaerotruncus sp014385085, 95.0, 77.43, 0.039; GCF_900199635.1, s__Anaerotruncus massiliensis, 95.0, 77.31, 0.243; GCA_021770005.1, s__Anaerotruncus sp021770005, 95.0, 77.27, 0.124; GCF_900078395.1, s__Anaerotruncus rubiinfantis, 95.0, 77.16, 0.171; GCF_000403395.2, s__Anaerotruncus sp000403395, 95.0, 77.02, 0.14; GCA_025146135.1, s__Anaerotruncus colihominis, 95.0, 76.94, 0.114; GCF_900186535.1, s__Anaerotruncus massiliensis_A, 95.0, 76.83, 0.124; GCF_010206195.1, s__Anaerotruncus colihominis_A, 95.0, 76.75, 0.11; GCA_910586875.1, s__Anaerotruncus sp910586875, 95.0, 76.74, 0.092; GCA_944385965.1, s__Anaerotruncus sp944385965, 95.0, 76.37, 0.05; GCA_944387965.1, s__Anaerotruncus sp944387965, 95.0, 76.09, 0.092; GCA_003612625.1, s__Anaerotruncus sp003612625, 95.0, 76.02, 0.024; GCA_904398655.1, s__Anaerotruncus sp904398655, 95.0, 75.93, 0.032; GCA_019114825.1, s__Anaerotruncus excrementipullorum, 95.0, 75.9, 0.08	89.71	11	0.94429	N/A
